Radkovice u Budče,Třebíč,Kraj Vysočina,OOP Jemnice,165.0
Třebětín,Kutná Hora,Středočeský kraj,OOP Zbraslavice,112.0
Štěpánov,Olomouc,Olomoucký kraj,OOP Šternberk,3392.0
Svitavy,Svitavy,Pardubický kraj,OOP Svitavy,17071.0
Bradlec,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav I,1153.0
Kyselovice,Kroměříž,Zlínský kraj,OOP Hulín,497.0
Tehovec,Praha-východ,Středočeský kraj,OOP Říčany,456.0
Nezabudice,Rakovník,Středočeský kraj,OOP Roztoky,75.0
Hlohovec,Břeclav,Jihomoravský kraj,OOP Břeclav,1297.0
Lomnice nad Lužnicí,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,1768.0
Hrubá Vrbka,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,654.0
Koštice,Louny,Ústecký kraj,OOP Louny,585.0
Dřešín,Strakonice,Jihočeský kraj,OOP Volyně,306.0
Jablonná,Příbram,Středočeský kraj,OOP Milín,369.0
Čaková,Bruntál,Moravskoslezský kraj,OOP Krnov,308.0
Nové Hrady,České Budějovice,Jihočeský kraj,OOP Trhové Sviny,2887.0
Rochov,Litoměřice,Ústecký kraj,OOP Terezín,108.0
Malý Bor,Klatovy,Plzeňský kraj,OOP Horažďovice,555.0
Rabyně,Benešov,Středočeský kraj,OOP Týnec nad Sázavou,245.0
Nepřevázka,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav II,409.0
Čížkrajice,České Budějovice,Jihočeský kraj,OOP Trhové Sviny,236.0
Soběchleby,Přerov,Olomoucký kraj,OOP Lipník nad Bečvou,600.0
Oslnovice,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,93.0
Bernartice,Trutnov,Královéhradecký kraj,OOP Žacléř,3310.0
Uherský Brod,Uherské Hradiště,Zlínský kraj,OOP Uherský Brod,16932.0
Vysoké Mýto,Ústí nad Orlicí,Pardubický kraj,OOP Vysoké Mýto,12499.0
Nehodiv,Klatovy,Plzeňský kraj,OOP Plánice,78.0
Heřmanovice,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,380.0
Velký Újezd,Olomouc,Olomoucký kraj,OOP Velká Bystřice,1267.0
Rakovice,Písek,Jihočeský kraj,OOP Čimelice,221.0
Libchavy,Ústí nad Orlicí,Pardubický kraj,OOP Ústí nad Orlicí,1682.0
Raspenava,Liberec,Liberecký kraj,OOP Hejnice,2855.0
Rabštejnská Lhota,Chrudim,Pardubický kraj,OOP Chrudim,696.0
Krásná Ves,Mladá Boleslav,Středočeský kraj,OOP Bělá pod Bezdězem,203.0
Halenkov,Vsetín,Zlínský kraj,OOP Karolinka,2399.0
Oplot,Plzeň-jih,Plzeňský kraj,OOP Přeštice,339.0
Raková,Rokycany,Plzeňský kraj,OOP Hrádek,228.0
Čepřovice,Strakonice,Jihočeský kraj,OOP Volyně,179.0
Nalžovice,Příbram,Středočeský kraj,OOP Sedlčany,575.0
Tursko,Praha-západ,Středočeský kraj,OOP Libčice nad Vltavou,723.0
Běhařovice,Znojmo,Jihomoravský kraj,OOP Jevišovice,394.0
Jílové u Držkova,Jablonec nad Nisou,Liberecký kraj,OOP Železný Brod,209.0
Velký Týnec,Olomouc,Olomoucký kraj,OOP Olomouc 3,2572.0
Trnava,Třebíč,Kraj Vysočina,OOP Třebíč,1765.0
Kozárov,Blansko,Jihomoravský kraj,OOP Boskovice,128.0
Dobrá Voda u Českých Budějovic,České Budějovice,Jihočeský kraj,OOP Suché Vrbné,2532.0
Dolní Moravice,Bruntál,Moravskoslezský kraj,OOP Rýmařov,416.0
Záblatí,Žďár nad Sázavou,Kraj Vysočina,OOP Velká Bíteš,618.0
Kropáčova Vrutice,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,888.0
Radešínská Svratka,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,606.0
Chuchelna,Semily,Liberecký kraj,OOP Semily,974.0
Mostek,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,1552.0
Bojanov,Chrudim,Pardubický kraj,OOP Třemošnice,637.0
Dolní Tošanovice,Frýdek-Místek,Moravskoslezský kraj,OOP Hnojník,318.0
Buzice,Strakonice,Jihočeský kraj,OOP Blatná,157.0
Horní Libochová,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,199.0
Ostrovačice,Brno-venkov,Jihomoravský kraj,OOP Rosice,654.0
Tichá,Nový Jičín,Moravskoslezský kraj,OOP Frenštát pod Radhoštěm,1718.0
Konecchlumí,Jičín,Královéhradecký kraj,OOP Jičín,378.0
Dolní Újezd,Svitavy,Pardubický kraj,OOP Litomyšl,3196.0
Bedihošť,Prostějov,Olomoucký kraj,OOP Prostějov 1,1041.0
Nová Ves v Horách,Most,Ústecký kraj,OOP Litvínov,453.0
Chvalovice,Znojmo,Jihomoravský kraj,OOP Znojmo,701.0
Sobíňov,Havlíčkův Brod,Kraj Vysočina,OOP Chotěboř,700.0
Vavřinec,Kutná Hora,Středočeský kraj,OOP Uhlířské Janovice,1318.0
Švábov,Jihlava,Kraj Vysočina,OOP Třešť,71.0
Meziříčko,Žďár nad Sázavou,Kraj Vysočina,OOP Polná,287.0
Měděnec,Chomutov,Ústecký kraj,OOP Vejprty,132.0
Pístina,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,195.0
Stratov,Nymburk,Středočeský kraj,OOP Lysá nad Labem,485.0
Deblín,Brno-venkov,Jihomoravský kraj,OOP Tišnov,1011.0
Dlouhopolsko,Nymburk,Středočeský kraj,OOP Městec Králové,215.0
Janová,Vsetín,Zlínský kraj,OOP Vsetín,746.0
Pacetluky,Kroměříž,Zlínský kraj,OOP Holešov,223.0
Rouchovany,Třebíč,Kraj Vysočina,OOP Hrotovice,1177.0
Slatinice,Olomouc,Olomoucký kraj,OOP Lutín,1534.0
Dětmarovice,Karviná,Moravskoslezský kraj,OOP Dětmarovice,4022.0
Javorek,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,106.0
Pohleď,Havlíčkův Brod,Kraj Vysočina,OOP Světlá nad Sázavou,74.0
Lomnice,Brno-venkov,Jihomoravský kraj,OOP Tišnov,3068.0
Slatina nad Úpou,Náchod,Královéhradecký kraj,OOP Hronov,296.0
Třeštice,Jihlava,Kraj Vysočina,OOP Třešť,130.0
Urbanov,Jihlava,Kraj Vysočina,OOP Telč,132.0
Lačnov,Vsetín,Zlínský kraj,OOP Horní Lideč,880.0
Bohušov,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,422.0
Laškov,Prostějov,Olomoucký kraj,OOP Konice,572.0
Štáblovice,Opava,Moravskoslezský kraj,OOP Opava,623.0
Služovice,Opava,Moravskoslezský kraj,OOP Kravaře,811.0
Hrušov,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,221.0
Sloupnice,Svitavy,Pardubický kraj,OOP Česká Třebová,1703.0
Vejvanovice,Chrudim,Pardubický kraj,OOP Chrudim,305.0
Vyšní Lhoty,Frýdek-Místek,Moravskoslezský kraj,OOP Nošovice,819.0
Dobruška,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Dobruška,6918.0
Hvězdoňovice,Třebíč,Kraj Vysočina,OOP Okříšky,95.0
Ostopovice,Brno-venkov,Jihomoravský kraj,OOP Rajhrad,1514.0
Starý Kolín,Kolín,Středočeský kraj,OOP Týnec nad Labem,1605.0
Bukvice,Jičín,Královéhradecký kraj,OOP Jičín,136.0
Lobodice,Přerov,Olomoucký kraj,OOP Kojetín,721.0
Plužná,Mladá Boleslav,Středočeský kraj,OOP Bělá pod Bezdězem,237.0
Trpín,Svitavy,Pardubický kraj,OOP Polička,436.0
Brankovice,Vyškov,Jihomoravský kraj,OOP Bučovice,903.0
Lučice,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,633.0
Lazinov,Blansko,Jihomoravský kraj,OOP Letovice,154.0
Domašov nad Bystřicí,Olomouc,Olomoucký kraj,OOP Moravský Beroun,499.0
Strážov,Klatovy,Plzeňský kraj,OOP Nýrsko,1354.0
Krty-Hradec,Strakonice,Jihočeský kraj,OOP Radomyšl,133.0
Vlčatín,Třebíč,Kraj Vysočina,OOP Třebíč,149.0
Chvalčov,Kroměříž,Zlínský kraj,OOP Bystřice pod Hostýnem,1645.0
Lipno nad Vltavou,Český Krumlov,Jihočeský kraj,OOP Lipno nad Vltavou,651.0
Vršovka,Náchod,Královéhradecký kraj,OOP Nové Město nad Metují,121.0
Ctětín,Chrudim,Pardubický kraj,OOP Chrast,276.0
Rybitví,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,1376.0
Radimovice u Želče,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,384.0
Janůvky,Svitavy,Pardubický kraj,OOP Moravská Třebová,45.0
Albrechtice nad Vltavou,Písek,Jihočeský kraj,OOP Protivín,840.0
Jenštejn,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,887.0
Hajnice,Trutnov,Královéhradecký kraj,OOP Úpice,969.0
Brodeslavy,Plzeň-sever,Plzeňský kraj,OOP Kralovice,78.0
Protivín,Písek,Jihočeský kraj,OOP Protivín,4939.0
Pištín,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,570.0
Petrov,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,2022.0
Habartice,Liberec,Liberecký kraj,OOP Frýdlant,501.0
Šumperk,Šumperk,Olomoucký kraj,OOP Šumperk,27149.0
Hrdlořezy,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav I,711.0
Bujesily,Rokycany,Plzeňský kraj,OOP Radnice,60.0
Kadov,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,631.0
Oslavany,Brno-venkov,Jihomoravský kraj,OOP Ivančice,4652.0
Police nad Metují,Náchod,Královéhradecký kraj,OOP Police nad Metují,4292.0
Vítkov,Opava,Moravskoslezský kraj,OOP Vítkov,6032.0
Velký Beranov,Jihlava,Kraj Vysočina,OOP Polná,1307.0
Mírová,Karlovy Vary,Karlovarský kraj,OOP Nová Role,311.0
Čilá,Rokycany,Plzeňský kraj,OOP Zbiroh,20.0
Dražeň,Plzeň-sever,Plzeňský kraj,OOP Kralovice,153.0
Žinkovy,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,884.0
Kokořín,Mělník,Středočeský kraj,OOP Mšeno,359.0
Ostroměř,Jičín,Královéhradecký kraj,OOP Hořice,1353.0
Čáslav,Kutná Hora,Středočeský kraj,OOP Čáslav,10084.0
Pohnánec,Tábor,Jihočeský kraj,OOP Mladá Vožice,56.0
Vystrčenovice,Jihlava,Kraj Vysočina,OOP Telč,104.0
Dunajovice,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,218.0
Nové Syrovice,Třebíč,Kraj Vysočina,OOP Moravské Budějovice,982.0
Držovice,Prostějov,Olomoucký kraj,OOP Prostějov 2,1355.0
Křišťanov,Prachatice,Jihočeský kraj,OOP Volary,115.0
Zbizuby,Kutná Hora,Středočeský kraj,OOP Uhlířské Janovice,463.0
Vrbka,Kroměříž,Zlínský kraj,OOP Kroměříž,201.0
Brňany,Litoměřice,Ústecký kraj,OOP Terezín,430.0
Radotice,Třebíč,Kraj Vysočina,OOP Jemnice,133.0
Podhorní Újezd a Vojice,Jičín,Královéhradecký kraj,OOP Hořice,610.0
Újezd u Svatého Kříže,Rokycany,Plzeňský kraj,OOP Radnice,237.0
Vitčice,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,167.0
Třešovice,Strakonice,Jihočeský kraj,OOP Vodňany,87.0
Zdislavice,Benešov,Středočeský kraj,OOP Čechtice,547.0
Kostelec nad Černými Lesy,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,3579.0
Slunečná,Česká Lípa,Liberecký kraj,OOP Nový Bor,121.0
Mešno,Rokycany,Plzeňský kraj,OOP Hrádek,92.0
Chodovlice,Litoměřice,Ústecký kraj,OOP Lovosice,154.0
Tuhaň,Mělník,Středočeský kraj,OOP Neratovice,917.0
Vinařice,Louny,Ústecký kraj,OOP Postoloprty,2545.0
Pavlovice,Benešov,Středočeský kraj,OOP Vlašim,210.0
Dobrochov,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,311.0
Krasov,Bruntál,Moravskoslezský kraj,OOP Krnov,338.0
Novosedly nad Nežárkou,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,643.0
Řeřichy,Rakovník,Středočeský kraj,OOP Jesenice,106.0
Hutisko-Solanec,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,2012.0
Želetice,Znojmo,Jihomoravský kraj,OOP Znojmo,779.0
Strhaře,Brno-venkov,Jihomoravský kraj,OOP Tišnov,124.0
Homole u Panny,Ústí nad Labem,Ústecký kraj,OOP Velké Březno,360.0
Horní Radechová,Náchod,Královéhradecký kraj,OOP Hronov,501.0
Věž,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,823.0
Milovice u Hořic,Jičín,Královéhradecký kraj,OOP Hořice,320.0
Dolní Krupá,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,645.0
Vojkovice,Brno-venkov,Jihomoravský kraj,OOP Židlochovice,3173.0
Hostějov,Uherské Hradiště,Zlínský kraj,OOP Buchlovice,32.0
Barchovice,Kolín,Středočeský kraj,OOP Kouřim,200.0
Jivina,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,649.0
Hořiněves,Hradec Králové,Královéhradecký kraj,OOP Holohlavy,699.0
Bílá Hlína,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,114.0
Lipno,Louny,Ústecký kraj,OOP Postoloprty,483.0
Leština u Světlé,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,602.0
Cetenov,Liberec,Liberecký kraj,OOP Český Dub,123.0
Kunovice,Vsetín,Zlínský kraj,OOP Valašské Meziříčí,6110.0
Benátky,Svitavy,Pardubický kraj,OOP Litomyšl,478.0
Ostrov nad Oslavou,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,940.0
Všehrdy,Plzeň-sever,Plzeňský kraj,OOP Kralovice,176.0
Vysoké,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,139.0
Kounov,Rakovník,Středočeský kraj,OOP Hořesedly,768.0
Kuroslepy,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,164.0
Spělkov,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,49.0
Mělnické Vtelno,Mělník,Středočeský kraj,OOP Mšeno,967.0
Lično,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Týniště nad Orlicí,580.0
Měšín,Jihlava,Kraj Vysočina,OOP Polná,223.0
Dobelice,Znojmo,Jihomoravský kraj,OOP Moravský Krumlov,268.0
Krakovec,Rakovník,Středočeský kraj,OOP Roztoky,79.0
Osečnice,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Rychnov nad Kněžnou,296.0
Pustějov,Nový Jičín,Moravskoslezský kraj,OOP Studénka,982.0
Kovářov,Písek,Jihočeský kraj,OOP Milevsko,1442.0
Ždánov,Domažlice,Plzeňský kraj,OOP Domažlice,148.0
Pilníkov,Trutnov,Královéhradecký kraj,OOP Trutnov,1217.0
Střevač,Jičín,Královéhradecký kraj,OOP Kopidlno,283.0
Heřmanův Městec,Chrudim,Pardubický kraj,OOP Heřmanův Městec,4884.0
Vyžice,Chrudim,Pardubický kraj,OOP Heřmanův Městec,177.0
Sudoměř,Mladá Boleslav,Středočeský kraj,OOP Bělá pod Bezdězem,85.0
Brantice,Bruntál,Moravskoslezský kraj,OOP Krnov,1295.0
Radimovice u Tábora,Tábor,Jihočeský kraj,OOP Mladá Vožice,70.0
Hluboká,Chrudim,Pardubický kraj,OOP Skuteč,202.0
Dubicko,Šumperk,Olomoucký kraj,OOP Zábřeh,1080.0
Libhošť,Nový Jičín,Moravskoslezský kraj,OOP Nový Jičín,1566.0
Višňové,Znojmo,Jihomoravský kraj,OOP Jevišovice,1123.0
Dasnice,Sokolov,Karlovarský kraj,OOP Kynšperk nad Ohří,351.0
Kraborovice,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,98.0
Abertamy,Karlovy Vary,Karlovarský kraj,OOP Pernink,1294.0
Hojanovice,Pelhřimov,Kraj Vysočina,OOP Humpolec,97.0
Višňová,Příbram,Středočeský kraj,OOP Příbram - venkov,2072.0
Radvanec,Česká Lípa,Liberecký kraj,OOP Nový Bor,148.0
Radostice,Brno-venkov,Jihomoravský kraj,OOP Ivančice,735.0
Nová Pláň,Bruntál,Moravskoslezský kraj,OOP Bruntál,49.0
Malé Svatoňovice,Trutnov,Královéhradecký kraj,OOP Úpice,1525.0
Všemyslice,České Budějovice,Jihočeský kraj,OOP Týn nad Vltavou,1010.0
Číměř,Třebíč,Kraj Vysočina,OOP Třebíč,914.0
Petrůvka,Zlín,Zlínský kraj,OOP Slavičín,324.0
Horní Jiřetín,Most,Ústecký kraj,OOP Litvínov,2130.0
Velká Lečice,Příbram,Středočeský kraj,OOP Dobříš,166.0
Okna,Česká Lípa,Liberecký kraj,OOP Doksy,298.0
Týniště,Plzeň-jih,Plzeňský kraj,OOP Přeštice,48.0
Přítluky,Břeclav,Jihomoravský kraj,OOP Hustopeče,772.0
Petrůvky,Třebíč,Kraj Vysočina,OOP Hrotovice,88.0
Nová Ves nad Nisou,Jablonec nad Nisou,Liberecký kraj,OOP Smržovka,705.0
Holotín,Pardubice,Pardubický kraj,OOP Přelouč,46.0
Hořesedly,Rakovník,Středočeský kraj,OOP Hořesedly,446.0
Skřivany,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,1042.0
Včelnička,Pelhřimov,Kraj Vysočina,OOP Kamenice nad Lipou,174.0
Konětopy,Praha-východ,Středočeský kraj,OOP Kostelec nad Labem,290.0
Beřovice,Kladno,Středočeský kraj,OOP Velvary,339.0
Přestavlky u Čerčan,Benešov,Středočeský kraj,OOP Čerčany,333.0
Podivín,Břeclav,Jihomoravský kraj,OOP Břeclav,2904.0
Tlučná,Plzeň-sever,Plzeňský kraj,OOP Nýřany,2986.0
Bílé Poličany,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,150.0
Rusín,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,144.0
Kostelecké Horky,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Kostelec nad Orlicí,135.0
Hartmanice,Klatovy,Plzeňský kraj,OOP Sušice,1518.0
Benešovice,Tachov,Plzeňský kraj,OOP Stříbro,167.0
Černíkovice,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Rychnov nad Kněžnou,786.0
Otaslavice,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,1313.0
Kostelany,Kroměříž,Zlínský kraj,OOP Kroměříž,544.0
Lužce,Beroun,Středočeský kraj,OOP Karlštejn,116.0
Třesovice,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,247.0
Libice nad Cidlinou,Nymburk,Středočeský kraj,OOP Poděbrady,1328.0
Milínov,Plzeň-jih,Plzeňský kraj,OOP Blovice,191.0
Velké Přílepy,Praha-západ,Středočeský kraj,OOP Libčice nad Vltavou,2903.0
Čeradice,Louny,Ústecký kraj,OOP Žatec,297.0
Útěchovice,Pelhřimov,Kraj Vysočina,OOP Pacov,77.0
Vilémov,Děčín,Ústecký kraj,OOP Velký Šenov,2960.0
Týnec nad Labem,Kolín,Středočeský kraj,OOP Týnec nad Labem,2010.0
Věstín,Žďár nad Sázavou,Kraj Vysočina,OOP Bystřice nad Pernštejnem,160.0
Moravské Málkovice,Vyškov,Jihomoravský kraj,OOP Vyškov,564.0
Blazice,Kroměříž,Zlínský kraj,OOP Bystřice pod Hostýnem,205.0
Koryčany,Kroměříž,Zlínský kraj,OOP Morkovice-Slížany,2884.0
Zbůch,Plzeň-sever,Plzeňský kraj,OOP Nýřany,2175.0
Loučná pod Klínovcem,Chomutov,Ústecký kraj,OOP Vejprty,92.0
Jiříkovice,Brno-venkov,Jihomoravský kraj,OOP Šlapanice,840.0
Moravská Nová Ves,Břeclav,Jihomoravský kraj,OOP Břeclav,2601.0
Popice,Břeclav,Jihomoravský kraj,OOP Hustopeče,957.0
Počaply,Příbram,Středočeský kraj,OOP Březnice,105.0
Knyk,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,383.0
Borovnice,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,1148.0
Ořech,Praha-západ,Středočeský kraj,OOP Hostivice,914.0
Jívka,Trutnov,Královéhradecký kraj,OOP Trutnov,588.0
Ptení,Prostějov,Olomoucký kraj,OOP Plumlov,1097.0
Kočí,Chrudim,Pardubický kraj,OOP Chrudim,596.0
Tojice,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,88.0
Jarošov nad Nežárkou,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,1112.0
Černíč,Jihlava,Kraj Vysočina,OOP Telč,135.0
Křídla,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,321.0
Dobřejovice,Praha-východ,Středočeský kraj,OOP Nupaky,935.0
Říčky,Brno-venkov,Jihomoravský kraj,OOP Rosice,311.0
Kbelany,Plzeň-sever,Plzeňský kraj,OOP Nýřany,96.0
Sulislav,Tachov,Plzeňský kraj,OOP Stříbro,211.0
Dolní Bělá,Plzeň-sever,Plzeňský kraj,OOP Kaznějov,423.0
Pazderna,Frýdek-Místek,Moravskoslezský kraj,OOP Nošovice,277.0
Cebiv,Tachov,Plzeňský kraj,OOP Konstantinovy Lázně,265.0
Malé Kyšice,Kladno,Středočeský kraj,OOP Unhošť,374.0
Drahany,Prostějov,Olomoucký kraj,OOP Plumlov,544.0
Bezno,Mladá Boleslav,Středočeský kraj,OOP Bělá pod Bezdězem,883.0
Poříčí u Litomyšle,Svitavy,Pardubický kraj,OOP Litomyšl,452.0
Oborná,Bruntál,Moravskoslezský kraj,OOP Bruntál,356.0
Nupaky,Praha-východ,Středočeský kraj,OOP Nupaky,874.0
Husí Lhota,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,154.0
Mezilečí,Náchod,Královéhradecký kraj,OOP Česká Skalice,157.0
Druhanov,Havlíčkův Brod,Kraj Vysočina,OOP Světlá nad Sázavou,162.0
Zálezlice,Mělník,Středočeský kraj,OOP Vojkovice,376.0
Máslovice,Praha-východ,Středočeský kraj,OOP Odolena Voda,310.0
Částkov,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,728.0
Lhota u Vsetína,Vsetín,Zlínský kraj,OOP Vsetín,775.0
Černousy,Liberec,Liberecký kraj,OOP Frýdlant,351.0
Soběšín,Kutná Hora,Středočeský kraj,OOP Uhlířské Janovice,150.0
Vlastislav,Litoměřice,Ústecký kraj,OOP Lovosice,172.0
Orel,Chrudim,Pardubický kraj,OOP Chrudim,735.0
Háj ve Slezsku,Opava,Moravskoslezský kraj,OOP Hlučín,3290.0
Zbinohy,Jihlava,Kraj Vysočina,OOP Jihlava,79.0
Bravantice,Nový Jičín,Moravskoslezský kraj,OOP Bílovec,857.0
Kouřim,Kolín,Středočeský kraj,OOP Kouřim,1845.0
Plánice,Klatovy,Plzeňský kraj,OOP Plánice,1704.0
Tři Sekery,Cheb,Karlovarský kraj,OOP Mariánské Lázně,858.0
Hlupín,Strakonice,Jihočeský kraj,OOP Radomyšl,99.0
Vyšehořovice,Praha-východ,Středočeský kraj,OOP Čelákovice,583.0
Brázdim,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,659.0
Modrá Hůrka,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,75.0
Kostelec nad Labem,Mělník,Středočeský kraj,OOP Kostelec nad Labem,3497.0
Pláně,Plzeň-sever,Plzeňský kraj,OOP Kaznějov,260.0
Velim,Kolín,Středočeský kraj,OOP Pečky,2142.0
Vroutek,Louny,Ústecký kraj,OOP Kryry,1906.0
Hynčice,Náchod,Královéhradecký kraj,OOP Broumov,185.0
Svijanský Újezd,Liberec,Liberecký kraj,OOP Hodkovice nad Mohelkou,409.0
Chroboly,Prachatice,Jihočeský kraj,OOP Prachatice,471.0
Chotěnov,Svitavy,Pardubický kraj,OOP Litomyšl,128.0
Velké Meziříčí,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,11789.0
Malé Hradisko,Prostějov,Olomoucký kraj,OOP Plumlov,390.0
Tečovice,Zlín,Zlínský kraj,OOP Zlín,1297.0
Holedeč,Louny,Ústecký kraj,OOP Žatec,549.0
Pšovlky,Rakovník,Středočeský kraj,OOP Jesenice,324.0
Věteřov,Hodonín,Jihomoravský kraj,OOP Kyjov,535.0
Nový Dvůr,Nymburk,Středočeský kraj,OOP Křinec,71.0
Pivkovice,Strakonice,Jihočeský kraj,OOP Vodňany,78.0
Chříč,Plzeň-sever,Plzeňský kraj,OOP Kralovice,209.0
Žďár nad Metují,Náchod,Královéhradecký kraj,OOP Police nad Metují,633.0
Přistoupim,Kolín,Středočeský kraj,OOP Český Brod,436.0
Veselí,Pardubice,Pardubický kraj,OOP Přelouč,366.0
Rynoltice,Liberec,Liberecký kraj,OOP Hrádek nad Nisou,765.0
Městec Králové,Nymburk,Středočeský kraj,OOP Městec Králové,2911.0
Veselé,Děčín,Ústecký kraj,OOP Česká Kamenice,317.0
Kvílice,Kladno,Středočeský kraj,OOP Slaný,85.0
Bezdružice,Tachov,Plzeňský kraj,OOP Konstantinovy Lázně,944.0
Skalice nad Svitavou,Blansko,Jihomoravský kraj,OOP Boskovice,605.0
Kaly,Brno-venkov,Jihomoravský kraj,OOP Tišnov,247.0
Braňany,Most,Ústecký kraj,OOP Obrnice,1215.0
Vidlatá Seč,Svitavy,Pardubický kraj,OOP Litomyšl,282.0
Veselá,Zlín,Zlínský kraj,OOP Vizovice,1533.0
Rouské,Přerov,Olomoucký kraj,OOP Hranice na Moravě,243.0
